article,n_candidates,n_picks,cutoff_votes_rel,n_above_cutoff,n_tied_at_cutoff,slots_within_cutoff_tie,cutoff_inclusion_probability,ambiguous_cutoff
/story/2000139849164/ex-aussenminister-kneissl-twittert-rommel-zitat-zu-franzoesischer-treibstoffkrise,133,1,160,0,1,1,1,FALSE
/story/2000139846822/russland-schlaegt-mit-massiven-raketenangriffen-zurueck,309,1,563,0,1,1,1,FALSE
/story/2000139830433/tote-und-verletzte-nach-grossflaechigen-raketenangriffen-in-ukrainischen-staedten,161,3,55,2,1,1,1,FALSE
/story/2000139814688/koennen-selbst-auf-uns-aufpassen-italien-hat-von-kritik-an,107,5,40,4,1,1,1,FALSE
/story/2000139852113/wlazny-bundespraesidentenwahl-mit-kam-in-wien-auf-platz-zwei,249,5,74,4,1,1,1,FALSE
/story/2000139708795/kritisches-gutachten-zu-freud-privatuni-was-nun-auf-dem-spiel,56,2,55,1,1,1,1,FALSE
/story/2000139826195/vier-auffaelligkeiten-die-bei-der-praesidentschaftswahl-sofort-ins-auge-stechen,205,4,77,3,1,1,1,FALSE
/story/2000139822995/martin-radjaby-rasset-der-mann-fuer-evidenz-und-emotion,33,3,17,2,1,1,1,FALSE
/story/2000139822384/wlaznys-erfolg-ist-eine-warnung-fuer-gruene-und-spoe,297,6,74,5,1,1,1,FALSE
/story/2000139839630/nach-boehmermann-sendung-faeser-soll-abloese-des-bsi-chefs-pruefen,56,4,122,3,1,1,1,FALSE
/story/2000139834327/kurzes-comeback-twitter-sperrt-kanye-wests-account-nach-antisemitischem-posting,50,3,38,2,1,1,1,FALSE
/story/2000139828837/netzreaktionen-zur-praesidentschaftswahl-dosendiagramme-und-die-macht-der-krone,17,1,73,0,1,1,1,FALSE
/story/2000139848815/budget-red-bull-racing-gab-2021-etwas-zu-viel-geld,85,4,24,3,1,1,1,FALSE
/story/2000139853572/dominic-thiem-laesst-joao-sousa-keine-chance,61,4,47,3,1,1,1,FALSE
/story/2000139832704/unendliche-liste-von-fehlern-fia-in-der-dauer-kritik,61,1,41,0,1,1,1,FALSE
/story/2000139733655/ski-ade-wintersport-auf-hoher-wand-wiese-wird-eingestellt,131,6,53,5,1,1,1,FALSE
/story/2000139850000/vorboten-einer-neuerlichen-maskenpflicht,395,3,125,2,1,1,1,FALSE
/story/2000139839079/mordprozess-der-18-jaehrige-und-der-gewaltexzess-aus-dem-nichts,145,5,75,4,1,1,1,FALSE
/story/2000139838750/fm4-und-oe1-als-kulturerbe-sichern-schlaegt-spoe-kultursprecherin-heinisch,158,6,31,5,1,1,1,FALSE
/story/2000139831588/heidi-klum-und-tochter-leni-klum-werben-in-erster-gemeinsamer,60,1,97,0,1,1,1,FALSE
/story/2000139826613/im-zentrum-zur-bundespraesidentenwahl-hbp-und-die-tapetentuer,24,3,16,2,1,1,1,FALSE
/story/2000139840441/der-mond-koennte-binnen-weniger-stunden-entstanden-sein,41,3,27,2,1,1,1,FALSE
/story/2000139835213/artikel-renommierter-forscher-werden-systematisch-besser-bewertet,18,2,13,1,1,1,1,FALSE
/story/2000139739141/queerness-zu-schuberts-zeiten,63,1,44,0,1,1,1,FALSE
/story/2000139829733/bedrohter-wiesenvoegel-braunkelchen-zum-vogel-des-jahres-2023-gekuert,11,2,7,1,1,1,1,FALSE
/story/2000139815099/fotografiepreis-zeichnet-faszinierende-blicke-in-ozeanwelten-aus,10,2,13,1,1,1,1,FALSE
/story/2000139703791/wie-sehr-krieg-und-ruestung-dem-klima-schaden,43,1,31,0,1,1,1,FALSE
/story/2000139770372/ein-kaninchen-drei-essen,75,4,14,3,1,1,1,FALSE
/story/2000139785163/im-amalienbad-treffenseniorinnen-auf-schulkinder-fussballprofis-auf-familienvaeter,24,3,25,2,1,1,1,FALSE
/story/2000139831041/darum-sollten-reisende-die-bordkarte-nach-dem-flug-vernichten,54,2,88,1,1,1,1,FALSE
/story/2000139847642/raketenangriffe-auf-ukraine-die-masken-sind-gefallen,106,4,231,3,1,1,1,FALSE
/story/2000139850308/erwartungen-nach-der-wahl-ein-aktiver-praesident,48,4,18,2,2,2,1,FALSE
/story/2000139823724/warum-man-wlazny-dankbar-sein-sollte,364,2,474,1,1,1,1,FALSE
/story/2000139766553/arbeit-am-besseren-mann,291,1,134,0,1,1,1,FALSE
/story/2000138916074/fuenf-jahre-metoo-wie-hat-sich-ihr-bewusstsein-veraendert,55,5,33,4,1,1,1,FALSE
/story/2000139829142/stainer-haemmerle-misstrauen-gegenueber-der-politik-ist-auf-dem-hoehepunkt,75,3,16,2,1,1,1,FALSE
/story/2000139858906/inflation-hoeher-als-gedacht-ein-drittel-der-welt-in-rezession,335,3,392,2,1,1,1,FALSE
/story/2000139869254/betreiber-in-mehreren-bundeslaendern-erhoehen-liftkartenpreise-empfindlich,252,6,134,5,1,1,1,FALSE
/story/2000139845669/kein-snickers-bei-rewe-wie-der-weltkonzern-mars-den-handel,541,4,104,3,1,1,1,FALSE
/story/2000139828536/das-evangelium-der-bitcoin-maximalisten,135,3,20,2,1,1,1,FALSE
/story/2000139885456/putins-raketenschlaege-als-beruhigungspille-fuer-die-falken,146,3,49,2,1,1,1,FALSE
/story/2000139845710/ron-desantis-der-trump-mit-hirn-bringt-sich-in-den,114,2,50,1,1,1,1,FALSE
/story/2000139860323/ruestungsexperte-kristensen-putin-hat-keinen-roten-knopf-am-schreibtisch,189,1,99,0,1,1,1,FALSE
/story/2000139857273/wallentin-hat-wahlkampfleiter-fuer-bundespraesidentenwahl-nur-erfunden,657,5,141,4,1,1,1,FALSE
/story/2000139855566/simmering-ein-bezirk-zwischen-wlazny-und-rosenkranz,42,4,26,3,1,1,1,FALSE
/story/2000139840747/ohne-hauptwohnsitz-droht-versteigerung-salzburg-verschaerft-den-grundverkehr,97,4,54,3,2,1,0.5,TRUE
/story/2000139852054/in-kaernten-melden-sich-haiders-politische-erben-zurueck,196,4,46,3,1,1,1,FALSE
/story/2000139848914/hofburg-wahl-zeigt-das-potenzial-neuer-parteien,129,5,30,4,1,1,1,FALSE
/story/2000139890763/die-meta-quest-2-soll-menschen-ueberzeugen-im-metaversum-zu,112,5,26,4,1,1,1,FALSE
/story/2000139867725/prime-days-vorsicht-beim-einkauf-waehrend-amazons-rabattschlacht,52,2,34,1,1,1,1,FALSE
/story/2000139892113/salzburg-in-cl-11-bei-dinamo-zagreb-aufstiegschance-lebt,71,4,34,3,1,1,1,FALSE
/story/2000139875042/haaland-hat-200-millionen-klausel-bei-manchester-city,41,3,17,1,2,2,1,FALSE
/story/2000139878544/strafe-fuer-journalisten-die-bei-corona-demo-auf-gesperrtem-ring,231,5,235,4,1,1,1,FALSE
/story/2000139879384/laender-fuer-bundesweite-regel-bei-maskenpflicht,208,4,72,3,1,1,1,FALSE
/story/2000139875141/bundeslaender-fuer-wiedereinfuehrung-der-maskenpflicht-gespraechsbereit,58,2,39,1,1,1,1,FALSE
/story/2000139871487/betrugsprozess-lovescam-samt-fiktiver-bohrinsel,32,1,54,0,1,1,1,FALSE
/story/2000139848444/esoterikmesse-engelsheilung-und-aura-analysen-in-der-stadthalle,441,6,53,5,1,1,1,FALSE
/story/2000139869702/eisbaerin-nora-in-schoenbrunn-gestorben,24,2,20,1,1,1,1,FALSE
/story/2000139840024/neue-tourismus-chefinwir-muessen-zur-linz-dna-stehen,47,4,13,3,1,1,1,FALSE
/story/2000139831288/label-chef-tschuertzdas-problem-ist-oe3-und-nicht-fm4,211,5,88,4,1,1,1,FALSE
/story/2000139873363/toedlichere-affenpocken-mutation-bereitet-sorgen,40,2,49,1,1,1,1,FALSE
/story/2000139875561/oesterreichisches-vertrauen-in-wissenschaft-ist-stark-verbesserbar,24,2,7,1,2,1,0.5,TRUE
/story/2000139866743/neue-methode-loest-grosses-probleme-bei-derfusionsforschung,47,3,54,2,1,1,1,FALSE
/story/2000139841323/werbung-am-sternenhimmel-wird-leistbar,131,2,36,1,1,1,1,FALSE
/story/2000139828560/demokratie-schuetzen-internet-regulieren-aber-wie,93,7,22,5,3,2,0.666666666666667,TRUE
/story/2000139851939/klimawandel-und-abholzung-treiben-die-affen-von-den-baeumen,10,1,1,0,5,1,0.2,TRUE
/story/2000139862078/falstaff-das-sind-die-beliebtesten-baeckereien-oesterreichs,138,3,37,2,1,1,1,FALSE
/story/2000139256284/buntes-treiben-warum-sich-jung-und-alt-die-haare-faerben,100,5,32,4,1,1,1,FALSE
/story/2000139844038/rollkragenpullover-waermender-partner-in-krisenzeiten,46,5,16,4,1,1,1,FALSE
/story/2000139875324/standhaftigkeit-und-klugheit,120,2,64,1,1,1,1,FALSE
/story/2000139879319/mit-geld-die-teuerung-bekaempfen-ja-aber-richtig,129,2,47,1,1,1,1,FALSE
/story/2000139848401/proteste-nach-dem-tod-von-mahsa-amini-der-opfergang-der,71,5,44,4,1,1,1,FALSE
/story/2000139849882/diskussion-um-neue-maskenpflicht-ministerium-im-blindflug,288,2,119,1,1,1,1,FALSE
/story/2000139831119/upskirting-und-dickpics-wenn-das-fotografieren-strafbar-ist,50,3,35,2,1,1,1,FALSE
/story/2000139862294/wie-atomwaffen-eingesetzt-werden-koennten,100,2,36,1,1,1,1,FALSE
/story/2000139924200/finanzminister-brunners-budget-eine-in-zahlen-gegossene-krise,90,3,33,1,2,2,1,FALSE
/story/2000139917834/wer-leistet-sich-ein-schnitzel-um-30-euro-wiener-wirte,449,3,304,2,1,1,1,FALSE
/story/2000139896101/budget-mehr-steuereinnahmen-mehr-ausgaben-mehr-schulden,123,5,78,4,1,1,1,FALSE
/story/2000139883057/wie-unternehmen-auf-die-moegliche-rueckkehr-der-maskenpflicht-reagieren,257,6,64,5,1,1,1,FALSE
/story/2000139921108/menschenrechtler-bereits-mindestens-201-tote-bei-protesten-im-iran,44,4,17,3,1,1,1,FALSE
/story/2000139880287/gestrandet-in-nepals-wetterchaos,24,2,27,1,1,1,1,FALSE
/story/2000139862767/russland-erlebt-beispiellosen-braindrain,228,4,260,3,1,1,1,FALSE
/story/2000139917208/kurz-buch-ein-jahr-nach-polit-aus,458,5,77,4,1,1,1,FALSE
/story/2000139893887/reden-wir-ueber-politik-buch-von-ex-kanzler-kurz-erscheint,454,6,110,5,1,1,1,FALSE
/story/2000139883603/das-naechste-krisenbudget-schulden-und-zinsen-praegen-die-finanzen,103,5,31,4,1,1,1,FALSE
/story/2000139927532/kurz-gruendet-start-up-fuer-cybersicherheit-in-israel,361,3,67,2,1,1,1,FALSE
/story/2000139881733/pixel-7-und-pixel-7-pro-im-test-wirklich-toll,80,4,25,3,1,1,1,FALSE
/story/2000139904314/die-wahlkampfleitern-destassilo-wallentin,57,2,55,1,1,1,1,FALSE
/story/2000139902429/musk-soll-seinen-umstrittenen-friedensplan-im-vorfeld-mit-putin-besprochen,274,4,149,3,1,1,1,FALSE
/story/2000139899269/jaissle-haetten-vielleicht-das-21-machen-muessen,37,4,30,3,1,1,1,FALSE
/story/2000139895272/djokovic-will-unbedingt-bei-den-australian-open-spielen,59,3,23,2,1,1,1,FALSE
/story/2000139927274/rauch-coronazahlen-stagnieren-maskenpflicht-entscheidung-dauert,213,4,109,3,1,1,1,FALSE
/story/2000139922078/ffp2-maske-im-anzeigetext-gegen-journalistengruppeals-verhuellungsdelikt,130,5,67,4,2,1,0.5,TRUE
/story/2000139897315/vorlaeufiger-hoehepunkt-der-covid-spitalsbelegung-in-zwei-wochen-erwartet,147,4,82,3,2,1,0.5,TRUE
/story/2000139894853/asylquartier-in-bergheim-nach-diphtherie-ausbruch-unter-quarantaene,26,4,46,3,1,1,1,FALSE
/story/2000139894612/1-000-paedagogen-im-pflichtschulbereich-in-wien-im-krankenstand,103,6,66,5,1,1,1,FALSE
/story/2000139901572/temporaere-installation-vor-umstrittenen-lueger-denkmal-in-wien-errichtet,204,3,65,2,1,1,1,FALSE
/story/2000139865228/schlechteste-buecher-welches-fanden-sie-richtig-mies,562,3,80,2,1,1,1,FALSE
/story/2000139895737/von-zaehnen-und-quantenschnecken-nobelpreistraeger-anton-zeilinger-in-willkommen-oesterreich,32,4,52,3,1,1,1,FALSE
/story/2000139898656/totaler-zusammenbruch-oe3-moderator-kratky-spricht-ueber-seine-psychischen-probleme,150,6,72,5,1,1,1,FALSE
/story/2000139900032/holtzbrinck-foerderpreis-fuer-wissenschaftsjournalismus-an-standard-redakteurin-verena-mischitz,8,2,4,1,1,1,1,FALSE
/story/2000139827451/mehrheit-zweifelt-ob-orf-die-gis-rundfunkgebuehr-wert-ist,854,5,385,4,1,1,1,FALSE
/story/2000139897847/fat-bear-wettbewerbkatmai-nationalparks-hat-einen-neun-champion,44,5,18,4,1,1,1,FALSE
/story/2000139893512/times-uni-ranking-erstmals-drei-oesterreichische-unis-unter-top-200,103,5,29,4,1,1,1,FALSE
/story/2000139882677/virales-house-of-the-dragon-video-warum-man-jetzt-negroni,67,4,16,3,1,1,1,FALSE
/story/2000139831512/aussteigen-auf-e-bikes-zwei-mountainbiker-erfinden-sich-neu,31,1,13,0,2,1,0.5,TRUE
/story/2000139256403/elisabeth-guertler-shorts-zum-galadinner-find-ich-nicht-gut,124,3,45,2,2,1,0.5,TRUE
/story/2000139920926/lueger-denkmal-wien-wurstelt-weiter,44,5,12,4,1,1,1,FALSE
/story/2000139914789/masken-gefummel,477,6,84,5,1,1,1,FALSE
/story/2000139897645/paris-hilton-ich-wurde-im-internat-sexuell-missbraucht,19,2,42,1,1,1,1,FALSE
/story/2000139929502/ist-die-furcht-vor-zu-stark-steigenden-loehnen-begruendet-eher,177,5,103,4,1,1,1,FALSE
/story/2000139918660/embargo-und-preislimit-so-greift-der-westen-putins-oeleinnahmen-an,195,5,44,4,1,1,1,FALSE
/story/2000139930094/wien-energie-erhoehte-preis-fuer-neukunden-mit-oktober-auf-ueber,208,2,121,1,1,1,1,FALSE
/story/2000139961451/trump-muss-sich-wegen-kapitol-sturm-vor-untersuchungsausschuss-verantworten,45,5,32,3,2,2,1,FALSE
/story/2000139955356/15-europaeische-nato-staaten-wollen-luecken-in-europas-raketenabwehr-schliessen,125,5,20,4,1,1,1,FALSE
/story/2000139876602/frontex-vertuschte-pushback-von-malta-nach-libyen,106,1,120,0,1,1,1,FALSE
/story/2000139917266/armenien-bereitet-sich-auf-die-naechste-eskalation-vor,46,4,25,3,1,1,1,FALSE
/story/2000138656411/minenexperte-eine-mine-ist-leider-eine-sehr-effektive-waffe,31,3,21,2,1,1,1,FALSE
/story/2000139930013/ex-angestellter-belastet-trump-im-streit-ueber-regierungsunterlagen,29,7,32,6,1,1,1,FALSE
/story/2000139954907/unteroffizier-bleibt-trotz-ns-wiederbetaetigung-im-dienst,128,2,121,1,1,1,1,FALSE
/story/2000139935663/warum-sich-die-wohnsituation-fuer-ukrainerinnen-zuspitzt,142,3,107,2,1,1,1,FALSE
/story/2000139936580/ludwig-will-wiener-corona-massnahmen-bundesweit,387,3,129,2,1,1,1,FALSE
/story/2000139943192/was-sebastian-kurz-mit-dem-gruender-einer-spionagefirma-vorhat,224,6,26,4,2,2,1,FALSE
/story/2000139936538/das-ende-des-passworts-google-startet-passkey-unterstuetzung-fuer-chrome,51,5,15,4,2,1,0.5,TRUE
/story/2000139922972/vorwurf-amazon-vernichtet-weiterhin-tonnenweise-zurueckgeschickte-neuwaren,85,4,18,3,1,1,1,FALSE
/story/2000139958728/sturm-holt-bei-lazio-ein-22-remis,109,8,43,7,1,1,1,FALSE
/story/2000139938229/thiem-kann-mit-gijon-halbfinale-wieder-oetv-nummer-1-sein,19,2,25,1,1,1,1,FALSE
/story/2000139929259/austrianer-huskovic-in-schweren-verkehrsunfall-verwickelt,56,5,28,4,1,1,1,FALSE
/story/2000139944130/tote-und-verletzte-nach-schuessen-vor-gaybar-in-bratislava,50,3,75,2,1,1,1,FALSE
/story/2000139945390/wiener-city-wird-verkehrsberuhigt-acht-zufahrten-werden-gestrichen,255,3,80,2,1,1,1,FALSE
/story/2000139937292/aufregung-um-unteroffizier-des-bundesheers-in-ss-uniform,290,5,63,4,1,1,1,FALSE
/story/2000139942286/veruntreuungsprozess-gegen-liebesblinden-73-jaehrigen-briefmarkenfreund,46,5,40,4,1,1,1,FALSE
/story/2000139938098/wo-gilt-noch-maskenpflicht-was-bringt-sie-und-was-aendert,186,5,51,4,1,1,1,FALSE
/story/2000139930676/us-verschwoerungstheoretiker-muss-fast-eine-milliarde-dollar-wegen-falschbehauptungen-zahlen,59,4,55,3,1,1,1,FALSE
/story/2000139937447/dirk-stermanns-erstes-solokabarett-ein-rabenvater-wird-brautvater,53,4,12,3,2,1,0.5,TRUE
/story/2000139906297/welches-konzert-hat-sie-am-meisten-begeistert,495,7,22,6,1,1,1,FALSE
/story/2000139934350/diskussion-um-kunst-plakataktion-gegen-gewalt-an-frauen-in-tirol,88,4,33,3,1,1,1,FALSE
/story/2000139956512/ueberraschender-abgang-des-orf-daytime-chefs,18,2,27,1,1,1,1,FALSE
/story/2000139934028/standard-mit-558-000-leserinnen-und-lesern-eine-der-groessten,43,1,48,0,1,1,1,FALSE
/story/2000139931562/luegen-ueber-sandy-hook-massaker-verschwoerungstheoretiker-alex-jones-muss-fast,22,2,10,1,1,1,1,FALSE
/story/2000139929747/orf-general-weissmann-rundfunkgebuehr-ohne-heutigen-gis-apparat-moeglich,46,4,32,3,1,1,1,FALSE
/story/2000139904455/orf-stiftungsraetin-pilz-ueber-gishaustuergeschaeft-wie-die-zeugen-jehovas-ist,439,8,92,7,1,1,1,FALSE
/story/2000139903088/wie-sehr-die-koerpergroesse-in-unseren-genen-steckt,34,3,16,2,2,1,0.5,TRUE
/story/2000139933102/schimpansen-kommunizieren-mit-individuellen-trommelbeats,16,3,6,2,1,1,1,FALSE
/story/2000139916968/living-planet-reportzwei-drittel-aller-wirbeltiere-sind-bereits-verschwunden,59,4,25,3,1,1,1,FALSE
/story/2000139256698/zu-hause-bei-modedesigner-petar-petrov-ich-wollte-keine-toten,60,7,20,6,1,1,1,FALSE
/story/2000139949580/ns-narrenfreiheit-im-heer,277,3,246,2,1,1,1,FALSE
/story/2000139939445/milliardenstrafe-gegen-moderator-alex-jones-ist-kein-vorbild-fuer-europa,122,2,98,1,1,1,1,FALSE
/story/2000139920088/das-budget-als-hypothek-fuer-die-jugend,105,2,26,1,1,1,1,FALSE
/story/2000139991076/immer-mehr-haushalte-haben-probleme-ihre-fixkosten-zu-decken,204,3,232,2,1,1,1,FALSE
/story/2000139968326/gewerkschafter-niedrige-gehaelter-bewahren-haendler-nicht-vorm-zusperren,92,3,29,2,1,1,1,FALSE
/story/2000139954087/wer-vom-neuen-budget-profitiert-und-wo-es-hakt,104,6,16,5,2,1,0.5,TRUE
/story/2000139971572/jeder-sechste-hat-probleme-fixkosten-zu-decken,64,5,24,4,1,1,1,FALSE
/story/2000139978640/britischer-finanzminister-kwarteng-laut-medienbericht-angeblich-vor-entlassung,272,7,161,6,1,1,1,FALSE
/story/2000139977571/die-slowakei-steht-nach-anschlag-auf-gay-bar-unter-schock,48,6,38,5,1,1,1,FALSE
/story/2000139970706/videos-vom-capitol-sturm-zeigen-hochrangige-demokraten-in-panik,40,5,55,4,1,1,1,FALSE
/story/2000139967978/kremlnahe-fake-anrufer-legten-ukrainischen-aussenminister-kuleba-rein,68,4,65,3,1,1,1,FALSE
/story/2000139964637/kritik-an-empfehlung-lebenslanger-haft-fuer-parkland-schul-amoklaeufer-us,26,1,35,0,1,1,1,FALSE
/story/2000139963968/merkel-bereut-entscheidung-fuer-russisches-gas-nicht,107,2,58,0,2,2,1,FALSE
/story/2000139957581/viele-gefluechtete-kehrten-zurueck-in-die-ukraine-und-in-die,17,3,31,2,1,1,1,FALSE
/story/2000139999531/sebastian-kurz-muss-nicht-jeden-krieg-fuehren,645,1,242,0,1,1,1,FALSE
/story/2000139949268/im-ort-wo-rosenkranz-praesident-waere,198,4,59,3,1,1,1,FALSE
/story/2000139968456/budget-nicht-ausreichend-uni-wien-verhaengt-ausschreibungsstopp,37,5,22,4,1,1,1,FALSE
/story/2000139947409/praesidentschaftswahl-wie-hass-wahlkaempfe-beeinflusst,130,4,40,2,2,2,1,FALSE
/story/2000139961853/tanner-plant-bis-2032-investitionen-von-16-6-milliarden-euro,122,6,22,5,1,1,1,FALSE
/story/2000139953114/kurz-buch-wenig-selbstreflexion-und-viel-medienschelte,384,6,33,5,2,1,0.5,TRUE
/story/2000139991376/ich-will-nicht-arbeiten-influencerin-bettelt-um-100-000-dollar,201,8,42,7,2,1,0.5,TRUE
/story/2000139982639/nach-kritik-musk-will-nicht-laenger-fuer-satelliteninternet-in-der,96,3,48,2,1,1,1,FALSE
/story/2000139972277/zuckerbergs-grosser-metaverse-schwindel-die-beine-waren-gar-nicht-echt,89,2,102,1,1,1,1,FALSE
/story/2000139967415/nach-32-jahren-microsoft-office-heisst-nicht-mehr-microsoft-office,138,4,119,3,1,1,1,FALSE
/story/2000139966937/punkt-in-rom-bringt-sturm-graz-zwei-finalspiele-ein,46,2,41,1,1,1,1,FALSE
/story/2000139950540/stratosphaerensprung-felix-baumgartner-und-die-gemolkene-kuh,330,4,104,3,1,1,1,FALSE
/story/2000139980496/wiederbetaetigungsprozess-die-witzigkeit-der-patriotischen-kreise,24,4,30,3,1,1,1,FALSE
/story/2000139991434/quartiernot-rueckkehr-der-fluechtlingszelte,287,2,140,1,1,1,1,FALSE
/story/2000139973178/erste-zeltquartiere-fuer-migranten-vielleicht-schon-am-wochenende,174,5,97,4,1,1,1,FALSE
/story/2000139954110/bis-zu-33-000-schneekanonen-in-oesterreich-geschaetzt,342,9,44,8,1,1,1,FALSE
/story/2000139972832/mann-war-in-moedling-in-post-paketbox-eingeschlossen,234,3,359,2,1,1,1,FALSE
/story/2000139708526/eine-betonburg-und-die-frage-der-fassade,240,6,46,5,1,1,1,FALSE
/story/2000139914319/wiener-parkpickerl-trotz-deutscher-nummerntafel-genehmigt,376,6,37,5,1,1,1,FALSE
/story/2000140000699/hagrid-darsteller-robbie-coltrane-im-alter-von-72-jahren-verstorben,46,1,60,0,1,1,1,FALSE
/story/2000139991550/tiroler-kunstaktion-wie-viel-satire-vertraegt-gewalt-an-frauen,106,4,22,3,1,1,1,FALSE
/story/2000139972063/sebastian-kurz-erinnerungen-literarisch-betrachtet-der-prosaoekonom,260,2,50,1,1,1,1,FALSE
/story/2000139970088/gefahr-fuer-gis-gebuehrenlegitimation-kuenstler-warnen-orf-vor-rasenmaeher-fuer,48,3,23,2,1,1,1,FALSE
/story/2000139927125/ringe-der-macht-macht-vorerst-schluss-den-shitstorm-hat-die,459,10,36,9,1,1,1,FALSE
/story/2000139979770/frauen-sind-sprachbegabter-als-maenner-und-was-das-mit-demenz,45,3,21,2,1,1,1,FALSE
/story/2000139955709/fuer-supernova-explosionen-koennte-es-doch-eine-vorwarnung-geben,9,3,3,2,3,1,0.333333333333333,TRUE
/story/2000139940890/haben-sich-die-mars-organismen-einst-selbst-vernichtet,48,4,22,3,1,1,1,FALSE
/story/2000139966194/gault-millau-waehlte-den-besten-lebkuchen-aus-dem-supermarkt,77,4,34,3,1,1,1,FALSE
/story/2000139634559/green-flags-beim-daten-womit-faellt-das-gegenueber-positiv-auf,187,7,72,6,1,1,1,FALSE
/story/2000139933589/warum-man-wlazny-nicht-dankbar-sein-muss,520,9,53,8,1,1,1,FALSE
/story/2000139963407/showdown-fuer-den-strippenzieher,58,3,115,2,1,1,1,FALSE
/story/2000139933384/pferdehaltung-wie-stehen-sie-dazu,123,3,33,2,1,1,1,FALSE
/story/2000139955088/kurz-gruendet-cybersicherheitsfirma-im-geschaeft-mit-spionen,91,3,31,2,1,1,1,FALSE
/story/2000139940434/mu-maskenpflicht,158,6,51,5,1,1,1,FALSE
/story/2000140001914/wolfgang-hesoun-wir-sollten-aufwachen,107,3,35,2,2,1,0.5,TRUE
/story/2000140007377/iran-proteste-empoerung-nach-video-mit-sexuellen-uebergriff-der-polizei,48,6,42,5,1,1,1,FALSE
/story/2000139998343/fuer-europa-und-die-usa-wird-china-zum-feind-im,232,6,49,5,1,1,1,FALSE
/story/2000139996973/rasputiza-und-raketen-der-winter-in-der-ukraine-wird-hart,49,8,23,7,2,1,0.5,TRUE
/story/2000140004665/streit-in-italiens-rechtslager-meloni-wehrt-sich-gegen-berlusconi,171,5,44,4,1,1,1,FALSE
/story/2000140004169/oesterreich-ist-nicht-zur-nato-luftraumabwehr-sky-shield-eingeladen,376,6,60,5,2,1,0.5,TRUE
/story/2000140009258/sturmparty-rechtsextreme-burschenschaft-rekrutiert-vor-wiener-juridicum,173,2,100,0,2,2,1,FALSE
/story/2000140006551/hausdurchsuchungen-bei-ehemaliger-fpoe-graz-spitze,300,3,185,2,1,1,1,FALSE
/story/2000140004860/gruene-sehen-kooperation-des-innenministeriums-mit-kriegsverharmlosendem-medium,74,3,42,2,1,1,1,FALSE
/story/2000140011564/ideenlose-rapid-verliert-in-ried-01,179,3,64,2,1,1,1,FALSE
/story/2000140011154/frankfurt-schiesst-leverkusen-51-vom-platz,13,2,15,1,1,1,1,FALSE
/story/2000140010236/thiem-muss-sich-im-gijon-halbfinale-rublew-geschlagen-geben,61,4,23,3,1,1,1,FALSE
/story/2000140006401/marsch-fuers-leben-abtreibungsgegner-demonstrieren-in-wien,189,9,82,8,1,1,1,FALSE
/story/2000139987719/anti-oel-aktivistinnen-bewarfen-in-london-van-gogh-bild-mit,474,10,65,9,1,1,1,FALSE
/story/2000140006035/vorarlberg-und-tirol-wollen-keine-zelte-fuer-asylwerbende-aufstellen,251,3,116,2,1,1,1,FALSE
/story/2000139967156/unteroffizier-in-ss-uniform-haette-laut-juristen-sehr-wohl-entlassen,190,7,34,6,1,1,1,FALSE
/story/2000139994042/ruesten-fuer-die-kaelte-auf-den-aemtern-wird-es-frisch,242,4,120,3,1,1,1,FALSE
/story/2000140002734/jan-boehmermanns-grosse-weinbeschimpfung-von-toten-froeschen-ohrwuermern-pestiziden-fischblasen,253,3,170,2,1,1,1,FALSE
/story/2000139712129/kuenstliche-intelligenz-zieht-laute-zuege-aus-dem-verkehr,32,4,7,3,3,1,0.333333333333333,TRUE
/story/2000140000638/valera-der-kuhkiller-aus-dem-all-schlug-vor-50-jahren,36,3,18,2,1,1,1,FALSE
/story/2000139830877/hotspot-fuer-extreme-kaelte-oesterreichs-quantenforschung-rueckt-ins-zentrum,19,3,23,2,1,1,1,FALSE
/story/2000139895007/quiet-quitting-ein-selbstversuch,176,12,31,10,2,2,1,FALSE
/story/2000139996456/wir-muessen-weiter-darueber-reden,57,1,69,0,1,1,1,FALSE
/story/2000139976499/raphaela-scharf-es-brauchte-wen-von-aussen-der-sagt-das,60,4,41,3,1,1,1,FALSE
/story/2000139949504/ein-aufschrei-und-sein-nachhall-beschuldigte-fuenf-jahre-nach-metoo,144,3,105,2,1,1,1,FALSE
/story/2000139966428/frauenarmut-in-oesterreich-wieso-die-teuerung-frauen-staerker-trifft,101,5,54,4,1,1,1,FALSE
/story/2000140018108/oebb-2-klasse-tickets-ab-dezember-teurer-reservierung-in-1klasse,59,6,32,5,1,1,1,FALSE
/story/2000139992923/steinverarbeiter-klimabonus-von-500-euro-erhalten-auch-millionaere,59,5,24,4,1,1,1,FALSE
/story/2000139999601/kampf-gegen-die-inflation-zu-viel-geld-vom-staat-gehoert,236,5,46,4,1,1,1,FALSE
/story/2000140021477/un-sonderbeauftragte-russland-setzt-vergewaltigungen-als-kriegswaffe-ein,29,1,30,0,2,1,0.5,TRUE
/story/2000140011333/griechische-grenzer-greifen-92-nackte-migranten-auf,65,2,112,1,2,1,0.5,TRUE
/story/2000140015541/xi-jinping-droht-taiwan-mit-militaereinsatz-kp-kongress-in-peking,118,6,45,5,1,1,1,FALSE
